,Unnamed: 0,first_party,pageref,third_party,third_party_url,http_method,startedDateTime,leak_method,encoding,plain_pii,raw_pii,where,key,value,mimeType,text,index,cloaking,cloak_list,easyprivacy.txt,combined_disguised_trackers.txt,combined_disguised_ads.txt
20,20,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/web-pixels-manager@0.0.222@c47c23e3w3a721ec0p71746530m9141fdea/sandbox/collections/all-products,GET,2023-02-26T08:39:16.553Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; _shopify_sa_t=2023-02-26T08:39:00.970Z; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0",,,1995.0,False,['comedycentralstore.com'],False,False,False
21,21,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/web-pixels-manager@0.0.222@c47c23e3w3a721ec0p71746530m9141fdea/sandbox/worker.modern.js,GET,2023-02-26T08:39:16.570Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
22,22,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/web-pixels-manager@0.0.222@c47c23e3w3a721ec0p71746530m9141fdea/sandbox/worker.modern.js,GET,2023-02-26T08:39:16.570Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; _shopify_sa_t=2023-02-26T08:39:00.970Z; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0",,,1995.0,False,['comedycentralstore.com'],False,False,False
23,23,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.621Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
24,24,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.621Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; _shopify_sa_t=2023-02-26T08:39:00.970Z; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0",,,1995.0,False,['comedycentralstore.com'],False,False,False
25,25,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.653Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
26,26,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.653Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; _shopify_sa_t=2023-02-26T08:39:00.970Z; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0",,,1995.0,False,['comedycentralstore.com'],False,False,False
27,27,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.657Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
28,28,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.657Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0; _shopify_sa_t=2023-02-26T08:39:16.654Z",,,1955.0,False,['comedycentralstore.com'],False,False,False
29,29,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.660Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
30,30,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.660Z,header,plaintext,rogernadal322@gmail.com,,value,cookie,"localization=US; cart_currency=USD; _orig_referrer=https://www.cc.com/; _landing_page=/?utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _y=f6878947-aec5-45ab-a54f-45b1fac804ca; _s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _shopify_y=f6878947-aec5-45ab-a54f-45b1fac804ca; _shopify_s=ed705a40-e2b9-4f03-ac90-67b2d5135e77; _gcl_au=1.1.1197319527.1677400708; _shopify_sa_p=utm_source=cc&utm_medium=referral&utm_campaign=top-nav; _gid=GA1.2.1610904398.1677400709; _gat=1; shopify_pay_redirect=pending; _fbp=fb.1.1677400708805.904276601; swym-session-id=""alwaxqd9tg9opjrv9u0ade16ol6byl3pl6nh4r70pdndmuukopuap6j3stl2w3up""; swym-pid=""S3UnS6nfHpYBhgSQP0GmcFLKZd5pSuXOQNQILtL/LtU=""; _schn=_lcb4hf; _scid=d287f404-cbea-42f5-8b10-8ca13a0ab853; _sctr=1|1677391200000; swym-o_s=true; swym-cu_ct=undefined; swym-instrumentMap={}; _secure_session_id=25fda6f8a0edf0bafa40f75698deea3d; customer_auth_session_created_at=2023-02-26+08:38:59+UTC; customer_auth_provider=shopify_core; _storefront_u=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9KZEhsd1pWc0dTU0lVWTNWemRHOXRaWEpmWTNKbFlYUmxCam9HUlZRNkVHaGhjSEJsYm1Wa1gyRjBaaGN4TmpjM05EQXdOek01TGpjeU1UUTRNRGc9IiwiZXhwIjoiMjAyMy0wMi0yNlQwODozOTo1OS43MjFaIiwicHVyIjoiY29va2llLl9zdG9yZWZyb250X3UifX0=--ac70c850bd5a5a66ec3db5a70fc53668e3111d63; cart_sig=259b56dda86de00af398ed1e532d16c5; secure_customer_sig=0ec02d8ce159d43fb91e05b8774a2d33; _cmp_a={""purposes"":{""a"":true,""p"":true,""m"":true,""t"":true},""display_banner"":false,""merchant_geo"":""US"",""sale_of_data_region"":false}; __kla_id=eyIkcmVmZXJyZXIiOnsidHMiOjE2Nzc0MDA3MTAsInZhbHVlIjoiaHR0cHM6Ly93d3cuY2MuY29tLyIsImZpcnN0X3BhZ2UiOiJodHRwczovL2NvbWVkeWNlbnRyYWxzdG9yZS5jb20vP3V0bV9zb3VyY2U9Y2MmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fY2FtcGFpZ249dG9wLW5hdiJ9LCIkbGFzdF9yZWZlcnJlciI6eyJ0cyI6MTY3NzQwMDc0MiwidmFsdWUiOiJodHRwczovL3d3dy5jYy5jb20vIiwiZmlyc3RfcGFnZSI6Imh0dHBzOi8vY29tZWR5Y2VudHJhbHN0b3JlLmNvbS8/dXRtX3NvdXJjZT1jYyZ1dG1fbWVkaXVtPXJlZmVycmFsJnV0bV9jYW1wYWlnbj10b3AtbmF2In19; swym-email=""rogernadal322@gmail.com""; swym-swymRegid=""0dOFuuEAnwif5eaET7QvNASi4ZZ9Fwu9XJY-kqmXn8DNaIrrRZNPNegh_sMfC1T0riMGzeSkaS1R7a41y5R5irgvaXuLlxG9kfufZLX91q6jxZj5E10HAZRcIrRyXzoTW5W3qAimNd2J1f8JEMoAkhe2Ss03oFljVrqvBiDd6ahPmwMXiQ1FkHJscJnwmKEDJNbCVLVBG0qjJn8cWSNz2w""; keep_alive=fed97f99-3d72-4ee2-a54f-909234e3bfa8; _ga=GA1.1.1731546431.1677400708; _ga_8EQ9YELZF1=GS1.1.1677400708.1.1.1677400756.0.0.0; _shopify_sa_t=2023-02-26T08:39:16.654Z",,,1955.0,False,['comedycentralstore.com'],False,False,False
31,31,comedycentral.com,https://comedycentralstore.com/collections/all-products,comedycentralstore.com,https://comedycentralstore.com/.well-known/shopify/monorail/unstable/produce_batch,POST,2023-02-26T08:39:16.661Z,cookie,plaintext,rogernadal322@gmail.com,,value,swym-email,"""rogernadal322@gmail.com""",,,1.0,False,['comedycentralstore.com'],False,False,False
